Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
43532,36720,15,533,20333.00958242888,36869.60947533164,188.0414775646898,505.5185310037163,692.7010100983757,16.626401392440037,707.9244195086713,1102.5517867762264,590.7921714572507,166.37449319077197,537141.9231691317,923907.7168590965,721853.6027347827,26071.877599864845,829487.8270551203,223911.36735480066,770541.1470254508,8596.439493422702,375104.28991507494,310379.19302550156,9376.565661956216,484110.23309931223,317589.25621321774,480123.0370412749,707182.7505978231,786630.1843720066,0,1,0,1,636,1023,199350.13651933952,836894.2544301014,882.50282784283,1157.1845856344755,101.08131275963488,303.6044797727675,215.55118507046927,1,0,1,1,0,0,0,1,3.9773277041955533,135.09057895572457,601.4465480022214,52.39441203796164,1388,49525.24436740491,698344.3139495705,598838.9728197842,167078.5289429195,679076.9950003943,363004.224434088,280,612591.1248860237,766,374862.07016096707,21772.81727823772,12831.52451056078,779,484,164824.6358476453,31615.42152269181,1492.3095382546326,36349.81558097672,803626.7716025836,523014.07081165916,257042.15130292307,38687.73818065252,MALICIOUS
40945,7408,235,729,12559.21828715871,41233.828173512346,1191.9760357929479,1234.8278582082723,1266.5250225475722,262.5048670690982,714.8261037748114,1134.2825508047056,113.33277547429994,175.53759636846468,275766.9045015042,709721.8850560827,551433.3521444902,831864.0973632911,993184.3141449741,379483.03062332456,208311.1903614352,358410.1907324849,773907.8067529596,835507.0259366155,900966.4984142103,475634.02859235916,414694.04733599635,993339.8251177798,405832.5655681888,887394.5478964098,1,1,1,1,1039,1486,749182.0423234005,331614.4820307282,327.7230500685449,20.055680989020995,123.34966823022125,103.17692011776397,97.73759292284295,0,0,0,1,0,1,0,1,5.410458101343371,904.0674760887943,104.29153895352106,1075.055716996587,944,165642.65345939412,2788.0544935966477,120009.39603337846,126383.85860057588,43234.67010857051,819355.5760556058,970,962812.4501865577,24,824796.213560244,11872.161793902033,10048.180669632913,501,569,968687.7881855834,572192.0458826747,941612.126634146,580259.4731948617,392936.9174938032,624914.5803523351,608096.2978538683,813849.9948236671,BENIGN
10150,83077,84,516,4828.496663684429,14135.478406350805,749.4555253455801,1207.7594911203687,502.50222179594766,75.6746969033461,831.7736971844256,1069.246980104983,6.079913632884737,13.583945911070982,679582.1982924079,460094.27952342964,921236.9070026971,651385.3771358704,598470.6415049471,253170.64745645336,637272.6874148103,520.866288323707,470418.1157449686,66078.91812592592,999645.5234234747,721132.3390914006,266123.7643165516,806797.5285154749,39162.90774317655,68661.84451099488,1,1,0,0,535,910,750418.954935158,390538.5594480143,506.3143239832747,196.75457300945425,653.5063596766291,15.57412006726394,64.1080145698949,1,1,1,0,1,1,1,0,9.782080379851402,999.4272958997428,947.5967902269037,1482.047071093416,178,603994.1052639956,165101.8806678354,575212.1902817261,894089.0606604482,42159.58927769403,258097.61794500996,182,744370.5330907729,202,962782.8399049555,23204.165530964274,20565.86207474834,329,160,825340.6209394402,942927.8937059388,814580.177811317,35187.14333166928,162633.71778761194,878771.8729199686,808689.9872300574,895990.1202098165,MALICIOUS
2604,81793,671,964,17565.015323876683,9067.712372706745,923.1531866110796,97.04045346507523,524.3193989164184,163.39239137315053,532.3511794579214,973.9159049549421,984.9936498951067,45.46211537164157,553087.2139745812,647753.6264712998,20815.210687067043,255994.86562448027,340328.8027668281,976461.9259306077,312406.21366058284,758402.9204429343,879050.95864687,230478.4639001004,813429.8006096799,101437.89617226328,524425.7816251706,929702.326915205,27257.2928125705,280656.5654212737,1,1,1,1,1308,1007,158278.12786529117,389546.2677535971,1066.453208726342,518.8731220052128,350.57054613003885,67.02315927591285,144.38574924079595,1,0,1,0,1,1,0,0,4.581806938925115,745.2767783907263,505.0418288820196,1048.243453007559,859,754041.6929629928,243946.84421320722,116867.46290303551,159710.69492943658,485324.9419530244,432809.7351834337,813,383437.09091904754,946,284134.9278095804,57449.79891573971,19609.396492719294,670,820,472756.30173665495,128755.49369328587,294824.7585140457,808128.7458408276,675029.2538538696,254230.79142301064,962308.507774429,305983.62360163644,BENIGN
16143,31467,102,959,44810.2311543588,4494.956572171337,563.8243316584604,666.337140170135,1393.5457053004145,104.41775536686387,1233.6411870485597,1187.4897033228806,972.6216361705856,308.30868195124094,995243.2570360451,403653.7315816209,521437.48481516825,13388.542492639432,996566.2559078048,802636.1885191908,960906.501209666,500768.2512447006,217030.76493265183,857990.2606695824,133295.54744272865,712621.0958282959,256134.49242873443,970370.506631712,316191.8141936586,846046.1776397784,1,1,0,1,114,25,209949.24577435548,895784.5785039897,674.8029882919313,962.2328149781686,773.3942444152226,212.25097613303078,388.60544472228815,1,1,1,0,1,0,0,1,6.369477657233469,472.17670858656584,128.48175307153747,653.8115872613962,956,298201.3697777832,13578.688429430553,837272.7334914013,640840.3900846791,150522.63739122695,33572.682641247244,117,443140.5488537682,607,799129.6198852783,56480.97445444888,60412.539835677766,908,1418,611917.6246413545,613995.3487262077,547592.1852369638,963702.3838400596,130749.54628297497,214974.22158662704,32636.799454775268,465737.23413595394,BENIGN
63667,96687,824,489,58710.61623944123,44006.42794459812,1045.7794464305603,389.1891467063433,469.30607286698523,400.1462849679254,859.3698263565939,475.86920120829507,1489.41778259267,275.0120869232321,76091.8935347219,515978.32941980014,724561.7634275078,763246.5862121644,930212.527435486,710372.63984625,216650.5154049031,921622.2389193936,2721.647933849214,666741.1784646669,970391.1435813536,628618.9895439767,965946.8812128333,759509.9726789058,36825.3342353404,54247.048540270625,0,0,0,0,541,648,911673.1571676967,862314.1766304435,878.5000909542954,449.7042360288018,499.2355760504775,99.91613537887089,466.2719138616262,1,1,1,0,1,0,0,1,8.191773570875716,299.82329880379723,451.1325544685781,1411.446526083143,483,52805.17298280707,435921.29788157373,999017.5166213212,154413.07138521865,544421.3749804666,898421.058983338,957,999326.3102270436,118,137687.57089241256,10332.263214243549,5632.395219324183,403,953,101521.67586439286,235305.55334893044,322616.5896663249,77857.19805091973,509133.23571235134,388940.2302153061,811740.3001510033,345795.1969363583,MALICIOUS
17804,665,53,421,8509.326766821932,239.66880783864897,1372.4771945814757,1082.8536885420465,655.8977470970262,60.88935652928612,293.0219278071058,983.2212213880204,405.3044748195191,342.0646766742497,361590.491664474,860265.7582139368,291160.52807651996,870939.872774288,179269.91640849988,586068.5745847493,982663.8791981372,374425.57139126887,466102.9862737445,414365.64554768987,781863.4815894313,740878.5705484895,517466.27063826233,994728.3612751617,599421.9837013127,236338.21257993803,0,1,1,1,799,728,672571.5789718027,65728.92459103752,1459.0180707002962,831.4277871429223,1436.9398482817621,340.64216073962234,198.26474058767806,0,0,1,1,0,0,0,0,3.172430212038455,587.3895260333009,778.9221233431455,1376.96243752038,1074,953185.2121960243,479611.4326444273,458983.7346960034,325514.06480673375,863553.0951246227,127279.05266155525,807,911672.3255723766,741,470735.12112206995,56780.648270912505,60774.33870110163,441,1254,495329.8311391567,733562.7814010127,397226.0035663369,852955.7990410292,761991.8978649061,390949.3978844362,103467.6940737198,259842.41626259664,BENIGN
28414,15262,643,415,34873.54242676858,11558.065381487542,249.15578967991453,992.2358292203561,1044.5046688518566,190.93699220203868,115.93519139665015,15.896487932066773,1251.2757895062307,472.24117633671887,114195.5672382423,18814.41937597583,614070.0737043729,198371.48594340213,446888.5643653696,969291.5429899003,190517.38555188736,619356.5685095378,14016.670438181,795999.7656645019,819558.3472065452,581458.9632673945,562679.9261362185,535488.2550405078,476823.70755669265,959800.077345499,0,1,0,0,374,311,94854.60567488347,857979.676381422,1051.3618395573233,154.13769055368394,568.2134015385341,90.22708496909604,116.5205164314802,1,0,1,1,0,1,1,0,0.7404115301750092,1089.8136192747586,48.811855999804365,1128.4309687390642,957,494032.7013208389,675610.667380595,833322.1921232209,194097.22531320105,666972.144549323,858381.7011090285,305,158319.4864202534,53,785041.2445902695,11953.213272002668,31294.311528394926,821,355,499775.53949616227,681993.9937109278,668751.2786138074,235185.1550193632,894742.5603529748,194063.95737466408,314511.17946248275,322845.86669457937,MALICIOUS
39611,42963,664,499,40209.06236540782,40585.76325866832,665.7200407176576,345.7511351579074,425.41298811599165,170.4146806363837,1354.8661381852535,116.20773133688539,1443.423599009646,259.40650462346275,568751.1163662453,187821.58697509233,202907.96667507294,721666.3960945689,182375.94107167044,950025.8350811679,92720.74851321278,234078.19442122625,225420.5038709962,946098.2668772066,902100.3334315522,686497.8683742259,940272.692974812,99083.0869631738,473154.0585810853,124415.77492944089,1,0,1,1,1132,130,201419.250361628,449623.4700002467,1343.7879151224008,523.7676469070466,1028.213312395606,348.61975364065313,64.67996086450634,0,1,0,1,1,0,0,0,9.933830421321098,88.87648261805853,1056.4140501173388,1231.4164579446676,137,863074.7091506203,92907.9935098418,715236.3855541724,88508.50954048672,327334.8181057809,223783.82026954836,17,513089.6890216619,537,666574.7503865844,6341.813246117316,61176.89631720153,399,529,336820.28021767474,55984.571000513795,447345.65236787894,485115.68877197587,295515.210791888,870590.0239069161,187090.97843249122,41019.55754572229,MALICIOUS
1081,86309,804,376,26067.596656468755,37345.872655738196,13.82554941987041,1078.5417742303932,377.5265165176382,394.5006979807561,1487.804807465473,428.5401247162547,449.88198764418286,136.2913795235081,836898.0617414392,728331.0539587768,471267.35159871203,644497.7620839496,550821.2541549042,584905.2436289871,252387.5433870324,158990.05921233367,160961.41006544916,113615.44875395358,715903.7719963896,740862.6814183827,784742.2963810334,815360.5332453843,265929.5789942078,835454.328186664,0,1,1,0,1117,1282,547993.4770845516,417873.49329669843,341.7226813033082,165.9054048837934,147.5621385043226,34.09408457382912,462.2276004962059,1,1,0,0,1,1,0,1,0.2711331938951378,134.51244669921448,1060.9751152000272,232.142223112607,215,835727.7890405392,387731.0491614746,758928.1906203321,340501.1789830237,849148.6136518577,78093.17731218712,226,123552.311697534,856,173238.07701784177,48893.004332723736,52457.91321204029,281,1328,25974.318626353244,865904.0891434731,726290.8998493456,854773.9646264783,322468.9153922927,391417.1829333615,803911.1819645155,925443.1036296479,BENIGN
16443,29459,261,581,55148.762149961745,60196.290849309975,1393.7456794350285,1010.5707606457889,600.7538352191104,95.50804244271704,781.547297317097,470.068296712237,579.5090571577917,247.1849550417985,846304.3083142218,238354.1218475521,241619.13670771717,961682.2017754589,209721.9093904785,922355.0246104727,187078.1247562422,449451.3977813156,876034.0026128837,294169.014528164,798617.9834578814,578740.0505453151,910916.8236383823,132867.76912108532,719076.9811765491,843350.9547666811,1,1,1,1,381,652,756426.5326184308,470701.7928551507,727.7390869347541,1090.2857186187678,959.8383141464351,189.89318641791363,192.33191335890749,1,0,0,0,1,1,1,1,6.600293213291035,563.1888351288145,1128.7851767672016,665.3201823172025,1128,881492.7186313821,382801.99582408735,21673.705754424398,807298.135235525,649916.921834783,650674.3282224666,257,825787.4864366865,378,550468.7312898341,2096.6638987667693,57979.41800029611,34,1433,225769.67351466915,813138.7714292883,496440.33890656236,960831.6595413073,714266.5648126083,445228.14100478403,7720.404462341013,730960.5450044175,BENIGN
28753,76967,125,555,45975.12190499104,52569.64039160645,296.89272189686045,920.9619135356177,1197.104132252241,188.7303636612297,1268.5942666998067,1250.475174779517,38.257345533335375,481.1796117128543,5107.1315533873785,637352.1492123301,231184.08462387364,702706.9263796367,542006.9366039528,277057.6895428172,435193.5450058242,278531.1951857885,626184.0815593088,845593.084640952,878281.2195754491,390660.40792187763,991944.8461493481,568072.1666780488,262833.11147833965,565379.0207094644,1,1,0,0,518,436,558190.3382941625,161696.7866477872,1069.148519230119,820.5677345828722,1372.680495450518,334.6266623884339,99.19986608752251,1,1,1,0,1,1,0,0,2.3277765450809964,1122.8966053523877,742.6436683118814,136.76708526739378,1288,993688.8225710015,313365.99532090273,771871.7786171789,22327.600353612033,338380.6799579133,319653.12956505234,346,981582.6138646064,434,223815.3930793716,42723.35295323829,9212.40164214631,621,886,163624.31452343907,962583.982299043,515332.5167663265,32277.740470145643,395215.434752485,922869.4884405783,472353.737947234,569209.5871963864,BENIGN
3002,65185,570,925,11344.379373308291,41926.27455399254,70.0019448021944,980.0805226960064,503.6603354321704,100.00536861960391,1200.4353014620558,998.2405303374367,1090.8831979319323,215.2327030279753,233223.0674765684,487104.63198619016,486840.33615760156,524685.626936766,193237.67117409862,884323.4107440719,317555.98185537825,257827.08606649807,78119.15600677155,695280.6529448164,5496.21488815244,584593.3442396357,202175.518566156,711660.857458254,758444.1844941943,22788.28283760115,1,1,0,0,807,1041,351991.37200369645,5808.937167702366,1352.8802363009197,392.0231108761533,911.7691127623788,255.9774124223617,49.05847559085613,0,1,0,0,1,0,1,1,7.825246023435529,1285.2896620185086,1023.5612946816672,709.8594334536214,950,83668.86778186433,888527.9599523334,593670.2054022853,180381.64477842956,747524.1982473166,316104.66358144005,345,441565.3243137467,24,619598.682396443,44765.191666135106,42274.40307803215,794,1027,930925.42999979,42253.31120153553,498567.54415806057,505208.49376714026,3835.758578101478,719751.7309667416,505344.3676622483,925803.2819188336,BENIGN
63969,30684,344,348,3603.446142817758,24970.27622017421,617.9861582054629,172.67617944627563,1214.4073573099076,479.75631709112156,1298.7084317071506,860.7435116736079,450.48683040426374,30.513900011909843,92060.82248589842,195595.6814266433,112398.65318627728,543271.399110976,946462.2119534719,125252.87642854721,484461.61856575886,750793.0141531959,812305.6147825068,210323.6178755905,393910.97962199076,229694.81729830088,460823.367430244,230764.47162800917,370057.39270173234,350876.80544325797,1,1,0,1,941,1441,887818.3137145833,802381.9274660005,750.5487840561536,1331.7352225240852,1123.2097599654458,75.18015837347764,137.96933248152342,1,0,0,1,0,1,0,0,5.953271807278899,920.6642870194167,352.6948610424801,1057.711869557403,1025,597444.0873027355,385256.8949728601,893265.0102931403,36093.13559497729,569153.8996659728,584266.2850768475,950,282530.6922905837,388,10658.68499253253,49458.860789982275,18848.955064426133,899,1204,5843.889920214895,871103.6712826245,828116.2654306152,300059.5713815952,478766.98193449085,701544.0734724926,465075.0937700635,570353.349409692,BENIGN
43310,41081,601,479,38209.34273426598,7879.647519312261,457.7312603971589,1319.9678691572915,491.0298683131621,37.31206036091211,1183.8406194961328,465.8936675193683,938.1549890277985,175.01578169131733,418906.5635527179,79989.75153357234,939412.2801017239,373091.3994247401,723334.8609748296,681871.0847608348,926538.2822460528,194301.1262266372,71653.67979640324,394201.03903087834,653075.1295201151,772137.9609103946,203069.9270778662,490966.63967368304,806481.8003827503,701982.880683176,1,0,1,1,1343,137,503784.37571638776,187329.26120288073,39.49701175676446,774.0456624737973,450.7128000476613,354.2918592900178,301.9783271224821,0,1,0,0,0,0,1,1,7.411428949474843,489.73675516094715,1300.6751361976026,786.1157967499795,508,243227.75675285934,436024.23017019575,588788.9257351576,574886.9058957108,848866.1415695531,834415.1886755993,767,326752.17234886513,680,796012.1344794311,6868.077329314167,15685.432813266229,398,1481,105455.4151429823,795846.1891587091,535559.7406081833,984567.309854761,236579.6587731883,547241.5532437217,535450.6408924625,177592.0276713173,MALICIOUS
41987,5567,136,573,5567.789255740265,22022.257631132434,916.4050728116936,394.4909504069055,949.684027853297,226.25798399493746,477.25701066379355,56.92461206938976,311.52495848561006,192.25412763683454,311680.75638350757,272834.59873419104,170448.67204414684,706720.8267267839,312006.05310710816,427896.52222953644,685360.7477430842,416271.7230123603,669970.7291898816,445350.93717070617,56912.106793101215,115777.34188151933,251248.33938300118,292693.84995741275,90647.72349107974,81801.26048387315,1,1,1,1,20,1482,756945.9422366797,257355.51554944413,422.41687555220426,998.3845589822831,1315.9958277315263,29.533617951263025,463.6896570175499,1,1,0,1,1,1,0,0,1.8840702906111528,846.6407393857149,953.7916791268099,811.2848408002235,1180,387871.1248757038,314891.7959289635,664655.3035110433,799584.6158015212,347565.4078356447,490763.51131718996,112,843140.0974753615,506,277287.08173263585,43719.1567423874,51739.02104464349,830,1395,227076.67358620508,607251.8267536565,739656.4186292144,787902.922022398,993377.2170700298,489442.100481684,760362.972572691,549377.2455134674,MALICIOUS
52958,15306,437,300,40055.73447254414,65196.614826876066,298.4570300907989,690.4006440682297,603.57091155381,324.54261395381315,614.342434313975,508.69534556964715,624.426764326277,142.14045411391413,578934.2984262063,127865.43569105746,605930.7704536513,989810.6699775344,545973.5107280012,637935.6408114596,968223.4620007578,675294.2705045631,180442.95519643772,1440.4402837674413,978215.8063804683,298248.110203326,958904.4610054469,348234.4153951098,391437.7309590328,983743.7770714217,0,1,0,0,1233,690,603937.2874494819,867227.2277406999,1489.6880793561888,705.4946986879945,847.161770857906,209.47051980583697,485.13361680578873,1,1,0,0,1,1,0,1,0.043357743714429464,841.4022112309817,395.85989242873904,1310.3483792026466,5,739641.5977147779,89421.00740635916,507545.61447466165,181682.65862392675,275461.63561037293,531916.4391441478,604,442859.6482474717,600,294186.16662462126,6492.633852199878,21084.63104933173,782,1098,380508.7057299825,319166.9124510339,791842.1285691034,128207.59912208834,621020.9686316069,736029.2936935328,665836.9910702818,626469.6655507644,BENIGN
36255,16266,648,512,10707.630862057049,36852.00259473753,1089.1350623054389,693.7238130464248,926.399774331512,304.19980710927877,1151.7910846733919,1219.2261151645557,1364.6263937877561,93.62262711134849,271931.84958360426,768190.9041630898,853526.720127828,868498.7342364406,765153.7445010303,288940.5351918224,638362.1035706914,103694.36767376417,609683.5637671548,879438.7265065066,600808.6080897648,114977.7063791847,334908.001943238,451611.59230127267,187355.75400926018,834735.157265606,1,1,0,1,1140,975,43735.11320685786,113849.95793720032,1146.5466790403616,920.102195837592,917.8940601131476,345.1627191740679,495.3808137427335,0,1,0,0,0,0,1,0,8.7141464807697,350.1937486492833,412.9512503366527,1188.3345212461145,399,996511.9132160206,118931.91478824771,474227.66876084433,370822.4652137233,505338.6262706886,270806.9990428867,517,221007.46347764245,911,602522.4187247329,48795.3619055717,36543.33316702067,504,638,957726.1427529572,253389.08681619988,170882.8321788366,366405.59622930904,744533.9427675845,585068.714188559,500685.47803488275,630182.7935012366,BENIGN
9955,16341,116,861,9288.206429148715,41266.78291220667,349.74827457790406,695.0238030388801,533.2621033687464,318.29392085109276,1373.2592778502963,241.56557035110114,422.3013154100948,396.21354368225985,358868.60571037704,908752.2573547035,551527.4443352144,591403.2219480103,676302.6238138109,542328.407055504,490604.1374506236,933632.8987244047,16572.625282473164,366873.25106779765,153329.60547522613,636940.9358131737,238343.98667397638,50961.826616073515,530206.8181494536,428.1737913928163,1,0,0,1,618,248,568282.8983193216,529825.1800754092,1133.2635346328725,444.6471221221142,1296.6551973711512,236.54099098143382,10.258017814580633,1,0,0,1,0,1,0,1,0.35073836613706777,1299.309736297348,473.4853318572364,1264.7925381774683,1032,93826.3778240227,17579.109640059152,646195.884829366,551590.3185925315,277316.68458829104,508643.18855128565,362,279929.11295903823,851,742942.3941050415,47604.188724966116,45419.6725228614,60,1323,971360.0357601846,123442.59698700144,144198.5031047378,682764.518319246,284709.2336537884,684143.4829488435,274219.6314653261,809586.2250403591,BENIGN
36136,18037,675,595,56924.86835661794,14377.061980160945,721.9688686099039,1440.5627816374724,1193.685738245379,439.0031963391705,1466.9163856429689,64.84728617289865,879.699965362195,472.3398277381154,794047.4728312641,102055.14713629782,57195.78866851472,538379.1909726503,638438.7670674213,351157.5742898829,488653.66442958656,605478.5989775301,803788.6221110946,148376.16150618848,731440.3870185938,485537.6116427884,109022.52379763211,783064.5567251133,131424.59945959895,473544.95424718165,0,0,0,1,1110,1362,374746.3786078862,778295.1801705372,942.0504137989802,40.329447622858396,1171.562816337364,459.1262596601268,130.17428255593305,0,0,1,0,0,0,0,1,7.530110410681917,612.5947464963918,1032.1371268728071,828.770603942044,358,664285.1844269744,796284.2905226261,848553.1541703851,807084.7053414851,108988.99992026789,121168.78720616153,10,969301.1554826369,122,548034.6339007106,46526.183604683,53321.01754351589,186,1152,337075.3466592152,612175.2223682477,886871.6528420264,955125.1607377455,901053.2680331491,534950.653768704,146719.7313459515,971242.6946942281,MALICIOUS
38895,21044,388,936,21912.077637344988,72.86406443334897,1180.01056195646,675.6962342694815,264.2011533908715,143.9045630241535,1261.9337451348115,1233.317146582825,951.8091309737573,219.15140151574352,541783.8437265572,73970.98445042683,204797.42791436185,40331.85873526801,500076.68115202605,733035.5802310386,2179.5937563785506,255668.86907857133,931593.6487955716,724329.0436091749,453.24954416137155,967361.9115692762,797230.2817452941,31105.460732198444,288757.6019916709,465843.3649621754,1,1,1,1,277,640,21495.581793417594,537464.0999920709,898.4049949763087,930.60862834853,1103.8653807334313,88.01254843145601,377.2955211288765,1,1,0,0,1,1,0,1,8.980391577979429,839.6974784364642,311.1956361297855,552.5077811706964,179,904082.4915463926,125309.43435122744,427200.2510106375,867882.9952799296,3942.317305856591,102300.62638343529,268,727411.6969573543,106,934809.2837575648,1025.8255009932257,59977.02535228671,437,840,74820.37717710965,124416.84981538758,365074.2939063805,925022.7012204732,122988.61374670644,708389.1242296238,538692.3999472753,223244.64431388292,BENIGN
283,74295,448,60,7855.324047618725,18387.743554503115,534.232536951332,140.4027741231409,1260.1127353388808,203.14099176549982,1480.955854156844,873.0735713546842,65.80534034978697,314.8161859550845,491833.1838779162,972643.2616478282,825294.6327190215,505754.1194176142,644735.9823350408,881675.2498770014,956472.0175219831,867599.7834573842,858389.7476305681,220772.60526723374,354415.40801862994,407651.78176272765,137206.85681743894,665371.6207136204,105039.8325308669,961579.6538744863,0,1,1,0,1058,1017,54903.290516260975,76077.17714880225,531.193648941567,454.0456850830887,735.5546296087842,82.6921951925631,97.0780482862873,0,1,1,1,0,1,1,0,0.08477497590365757,626.4702866342788,1457.8809622848737,421.69975033987043,1221,77254.99072669784,317788.3363155587,911064.758232982,348343.81788089173,99476.97337299377,438539.4023965744,320,485333.7387680233,896,415115.2478652572,47331.117444469695,26043.091455007754,555,859,623860.8483417806,266996.27721407823,267075.11043456575,576086.1198097703,98724.4903459239,724427.8443093923,103543.72912725151,571520.6796442764,MALICIOUS
40168,47089,996,799,14285.555217545114,11204.873368268087,906.8469247503834,803.6687484625644,522.9008124749938,293.1707960027588,793.7958674415049,1499.2963675110998,1329.4970165329617,13.397650195250465,226002.70835187973,570248.9732758271,654083.8692322556,320116.6018341316,212852.04518025392,674601.8266408775,261423.67939587362,743070.3566939821,85002.28244117691,129858.55139151991,704977.0492532649,472705.34474663436,952309.6458641881,73729.92074941931,610511.1557940255,382195.966898892,1,1,0,0,835,987,430079.44355058315,722876.3951364594,292.62746572251643,900.5516586647921,1095.2076784313226,92.7699245424029,118.06879082004833,1,0,0,0,1,1,0,1,8.04115626175592,671.1840447352656,920.6028536797212,707.6311966809767,415,156416.2707265544,118155.57247354735,109219.30751819942,283833.33982671954,88693.99494062702,493906.8744360672,141,849270.708492404,244,929566.0521150612,57803.63072251267,57825.88929818186,961,966,6227.024949729487,109974.36182281705,301790.99496826436,146766.03829717493,864348.0106560747,491046.8814440293,977208.8660939079,527112.3776063971,BENIGN
18052,71190,422,867,20317.10972759503,9574.19974265381,1038.4251591017503,1225.5797679817026,756.7802573797178,497.930269490413,1310.5953874623415,604.3805917743541,688.5757342636157,99.77826051616844,506021.2421977685,310061.911681451,126603.12658762829,27378.7038178811,130684.96559599518,716622.0261042115,731134.2017403892,739077.789623531,634037.3917128617,401903.57852688263,717253.272434839,320519.9241949964,893851.551356106,581259.5397082483,930960.426286443,876499.6704306876,1,0,1,1,714,1285,227615.56122512283,842582.9638610797,981.5271631202932,906.8732527811906,1200.1413993069764,303.27476086985945,402.79638031611,0,0,0,0,0,0,0,1,9.629024610096739,952.1747987337843,365.6126337132211,247.41951132453826,880,113619.01599192359,814944.3107279718,376.4862895525578,679258.5414201336,606844.8158484921,259926.17020880294,151,931437.8033779382,811,811435.2811668039,16882.75804770559,49935.92590566774,15,457,362919.86555125046,866232.6137001694,446482.698491047,499384.38506857894,618657.1106378279,260929.43727618555,469480.1216246528,644370.6802139606,MALICIOUS
37181,5745,950,270,4000.139613254122,3179.6795069339087,774.7337258561099,395.4234576181047,649.7567807673768,220.07029335311668,1152.8441594852764,573.1792618333312,318.8674041744858,294.56093335597893,914027.5888221622,117111.34970742665,660448.1440649064,148121.47150795863,183965.95677612614,904322.1267407322,376438.5082696057,653300.7936310221,552549.3835118614,209569.8096583708,799429.4582700342,104363.96849064545,524056.3767954205,697384.4650551367,88451.37936509773,690091.0025905004,1,1,1,1,710,1491,430669.150715289,534053.6188870339,366.43279796957466,635.7884509484034,1333.039112776366,166.03153501983397,51.86450502860046,0,0,1,0,0,0,1,1,9.39434388229046,1135.3989645699269,172.62416584875305,1275.592939446001,1055,965676.0647036439,109408.1455297754,73251.78957222645,562172.2163042158,455609.8781392849,694808.7621713142,0,67173.01548743837,51,502407.30725088756,41386.84561507914,37632.12070302074,852,264,139788.89160371243,105072.65977870484,391340.0987390244,326586.29746626044,473750.0175901236,549092.3148008472,467974.33594561287,249359.5250206191,MALICIOUS
45193,97665,197,923,50174.73607960961,33582.5446470043,813.7976837636767,875.2512718008123,927.2585309912217,325.484503199338,1249.7791968120046,44.055827061149074,1389.0148776011097,93.4952123948778,790173.677250564,914758.0655156221,427545.170282966,460140.23556237115,17844.04102569359,24245.885859505488,62160.93106518095,878814.2826358302,916048.5309316647,852871.4680075182,862683.4244169003,39475.59793889022,92543.07675786411,169043.47007404143,783535.2933908522,103499.0877541705,0,1,0,0,576,631,452440.77045534935,981352.1658291804,676.8853723577063,672.483911265764,817.1132489634605,219.89266865350515,202.24109411955766,0,1,1,0,0,1,0,1,3.0225464426585127,1304.7781048754719,688.0574366174017,343.63748639263997,164,404580.11671285157,190538.91312736727,914750.4115623712,15106.888911850303,64084.11234475753,398720.2814159927,796,702202.9877183085,590,736841.49584699,27810.29174334524,3750.5402667194608,666,352,791876.2231871091,630526.5536914536,162339.69790627956,249461.23601762005,598493.8561504361,110385.50002132342,992534.1366133732,531614.6695623506,MALICIOUS
